year,geo_name,geo,diabetes,physical_inactivity
2015,Oliver County,05000US38065,0.108,0.288
2016,Oliver County,05000US38065,0.095,0.278
2015,Pembina County,05000US38067,0.120,0.301
2016,Pembina County,05000US38067,0.095,0.286
2015,Pierce County,05000US38069,0.108,0.308
2016,Pierce County,05000US38069,0.100,0.283
2016,Ramsey County,05000US38071,0.092,0.240
2015,Ramsey County,05000US38071,0.091,0.244
2015,Ransom County,05000US38073,0.106,0.311
2016,Ransom County,05000US38073,0.093,0.303
2015,Renville County,05000US38075,0.104,0.287
2016,Renville County,05000US38075,0.088,0.312
2015,Richland County,05000US38077,0.085,0.256
2016,Richland County,05000US38077,0.080,0.262
2015,Rolette County,05000US38079,0.139,0.334
2016,Rolette County,05000US38079,0.162,0.341
2016,Sargent County,05000US38081,0.091,0.330
2015,Sargent County,05000US38081,0.098,0.320
2015,Sheridan County,05000US38083,0.125,0.304
2016,Sheridan County,05000US38083,0.109,0.330
2015,Sioux County,05000US38085,0.124,0.280
2016,Sioux County,05000US38085,0.148,0.310
2016,Slope County,05000US38087,0.099,0.288
2015,Slope County,05000US38087,0.098,0.287
2015,Stark County,05000US38089,0.091,0.242
2016,Stark County,05000US38089,0.071,0.263
2016,Steele County,05000US38091,0.096,0.285
2015,Steele County,05000US38091,0.109,0.297
2015,Stutsman County,05000US38093,0.084,0.262
2016,Stutsman County,05000US38093,0.082,0.289
2015,Towner County,05000US38095,0.106,0.274
2016,Towner County,05000US38095,0.105,0.290
2016,Traill County,05000US38097,0.086,0.255
2015,Traill County,05000US38097,0.092,0.268
2016,Walsh County,05000US38099,0.097,0.316
2015,Walsh County,05000US38099,0.106,0.301
2015,Ward County,05000US38101,0.083,0.268
2016,Ward County,05000US38101,0.070,0.265
2015,Wells County,05000US38103,0.116,0.309
2016,Wells County,05000US38103,0.104,0.330
2015,Williams County,05000US38105,0.082,0.291
2016,Williams County,05000US38105,0.071,0.299
2016,Adams County,05000US39001,0.129,0.299
2015,Adams County,05000US39001,0.107,0.323
2015,"Allen County, OH",05000US39003,0.136,0.302
2016,"Allen County, OH",05000US39003,0.120,0.316
2015,Ashland County,05000US39005,0.118,0.258
2016,Ashland County,05000US39005,0.110,0.286
2015,"Ashtabula County, OH",05000US39007,0.127,0.317
2016,"Ashtabula County, OH",05000US39007,0.125,0.262
2015,Athens County,05000US39009,0.109,0.242
2016,Athens County,05000US39009,0.090,0.257
2016,Auglaize County,05000US39011,0.105,0.287
2015,Auglaize County,05000US39011,0.117,0.273
2015,Belmont County,05000US39013,0.143,0.343
2016,Belmont County,05000US39013,0.117,0.327
2016,Brown County,05000US39015,0.116,0.350
2015,Brown County,05000US39015,0.139,0.348
2016,"Butler County, OH",05000US39017,0.101,0.251
2015,"Butler County, OH",05000US39017,0.115,0.262
2015,Carroll County,05000US39019,0.127,0.285
2016,Carroll County,05000US39019,0.121,0.273
2016,Champaign County,05000US39021,0.111,0.293
2015,Champaign County,05000US39021,0.112,0.284
2015,"Clark County, OH",05000US39023,0.131,0.284
2016,"Clark County, OH",05000US39023,0.125,0.283
2015,"Clermont County, OH",05000US39025,0.105,0.269
2016,"Clermont County, OH",05000US39025,0.100,0.261
2015,Clinton County,05000US39027,0.106,0.315
2016,Clinton County,05000US39027,0.110,0.335
2015,"Columbiana County, OH",05000US39029,0.117,0.315
2016,"Columbiana County, OH",05000US39029,0.121,0.309
2016,Coshocton County,05000US39031,0.122,0.284
2015,Coshocton County,05000US39031,0.136,0.298
2016,Crawford County,05000US39033,0.122,0.314
2015,Crawford County,05000US39033,0.133,0.343
2015,"Cuyahoga County, OH",05000US39035,0.112,0.255
2016,"Cuyahoga County, OH",05000US39035,0.130,0.256
2015,Darke County,05000US39037,0.116,0.346
2016,Darke County,05000US39037,0.115,0.344
2016,Defiance County,05000US39039,0.114,0.296
2015,Defiance County,05000US39039,0.107,0.293
2015,"Delaware County, OH",05000US39041,0.087,0.216
2016,"Delaware County, OH",05000US39041,0.088,0.203
2015,Erie County,05000US39043,0.112,0.242
2016,Erie County,05000US39043,0.120,0.253
2015,"Fairfield County, OH",05000US39045,0.096,0.263
2016,"Fairfield County, OH",05000US39045,0.104,0.272
2016,Fayette County,05000US39047,0.118,0.309
2015,Fayette County,05000US39047,0.119,0.321
2016,"Franklin County, OH",05000US39049,0.106,0.231
2015,"Franklin County, OH",05000US39049,0.096,0.239
2016,Fulton County,05000US39051,0.112,0.273
2015,Fulton County,05000US39051,0.113,0.245
2016,Gallia County,05000US39053,0.129,0.322
2015,Gallia County,05000US39053,0.134,0.333
2015,Geauga County,05000US39055,0.099,0.246
2016,Geauga County,05000US39055,0.109,0.266
2015,"Greene County, OH",05000US39057,0.095,0.258
2016,"Greene County, OH",05000US39057,0.101,0.272
2016,Guernsey County,05000US39059,0.119,0.342
2015,Guernsey County,05000US39059,0.133,0.339
2015,"Hamilton County, OH",05000US39061,0.116,0.235
2016,"Hamilton County, OH",05000US39061,0.116,0.232
2016,Hancock County,05000US39063,0.106,0.226
2015,Hancock County,05000US39063,0.109,0.231
2016,Hardin County,05000US39065,0.102,0.321
2015,Hardin County,05000US39065,0.098,0.315
2015,Harrison County,05000US39067,0.129,0.286
2016,Harrison County,05000US39067,0.126,0.294
2016,Henry County,05000US39069,0.113,0.259
2015,Henry County,05000US39069,0.111,0.235
2016,Highland County,05000US39071,0.121,0.285
2015,Highland County,05000US39071,0.125,0.308
2016,"Hocking County, OH",05000US39073,0.118,0.285
2015,"Hocking County, OH",05000US39073,0.114,0.292
2016,Holmes County,05000US39075,0.101,0.272
2015,Holmes County,05000US39075,0.094,0.246
2015,Huron County,05000US39077,0.104,0.337
2016,Huron County,05000US39077,0.111,0.333
2016,Jackson County,05000US39079,0.119,0.362
2015,Jackson County,05000US39079,0.129,0.365
2015,Jefferson County,05000US39081,0.149,0.316
2016,Jefferson County,05000US39081,0.130,0.285
2016,Knox County,05000US39083,0.105,0.234
2015,Knox County,05000US39083,0.111,0.234
2015,"Lake County, OH",05000US39085,0.114,0.227
2016,"Lake County, OH",05000US39085,0.105,0.254
2015,Lawrence County,05000US39087,0.131,0.365
2016,Lawrence County,05000US39087,0.122,0.373
2016,"Licking County, OH",05000US39089,0.104,0.289
2015,"Licking County, OH",05000US39089,0.118,0.270
2015,Logan County,05000US39091,0.142,0.310
2016,Logan County,05000US39091,0.116,0.282
2016,"Lorain County, OH",05000US39093,0.113,0.225
2015,"Lorain County, OH",05000US39093,0.112,0.233
2015,"Lucas County, OH",05000US39095,0.116,0.264
2016,"Lucas County, OH",05000US39095,0.124,0.267
2015,Madison County,05000US39097,0.091,0.306
2016,Madison County,05000US39097,0.102,0.289
2016,"Mahoning County, OH",05000US39099,0.127,0.286
2015,"Mahoning County, OH",05000US39099,0.125,0.280
2016,Marion County,05000US39101,0.119,0.328
2015,Marion County,05000US39101,0.123,0.338
2016,"Medina County, OH",05000US39103,0.099,0.241
2015,"Medina County, OH",05000US39103,0.107,0.244
2015,Meigs County,05000US39105,0.140,0.292
2016,Meigs County,05000US39105,0.130,0.330
2016,Mercer County,05000US39107,0.104,0.285
2015,Mercer County,05000US39107,0.097,0.285
2016,"Miami County, OH",05000US39109,0.113,0.269
2015,"Miami County, OH",05000US39109,0.110,0.262
2016,Monroe County,05000US39111,0.127,0.361
2015,Monroe County,05000US39111,0.126,0.302
2016,"Montgomery County, OH",05000US39113,0.130,0.256
2015,"Montgomery County, OH",05000US39113,0.130,0.248
2015,Morgan County,05000US39115,0.142,0.294
2016,Morgan County,05000US39115,0.131,0.276
2015,Morrow County,05000US39117,0.122,0.291
2016,Morrow County,05000US39117,0.110,0.300
2015,Muskingum County,05000US39119,0.121,0.327
2016,Muskingum County,05000US39119,0.120,0.347
2016,Noble County,05000US39121,0.144,0.346
2015,Noble County,05000US39121,0.133,0.309
2016,Ottawa County,05000US39123,0.118,0.304
2015,Ottawa County,05000US39123,0.123,0.283
2015,Paulding County,05000US39125,0.107,0.287
2016,Paulding County,05000US39125,0.114,0.258
2015,Perry County,05000US39127,0.117,0.298
2016,Perry County,05000US39127,0.113,0.312
2015,Pickaway County,05000US39129,0.116,0.317
2016,Pickaway County,05000US39129,0.102,0.311
2015,Pike County,05000US39131,0.149,0.301
2016,Pike County,05000US39131,0.125,0.260
2016,"Portage County, OH",05000US39133,0.098,0.239
2015,"Portage County, OH",05000US39133,0.093,0.250
2015,Preble County,05000US39135,0.111,0.289
2016,Preble County,05000US39135,0.113,0.280
2015,Putnam County,05000US39137,0.106,0.259
2016,Putnam County,05000US39137,0.099,0.266
2015,"Richland County, OH",05000US39139,0.114,0.289
2016,"Richland County, OH",05000US39139,0.117,0.293
2015,Ross County,05000US39141,0.122,0.290
2016,Ross County,05000US39141,0.119,0.309
2015,Sandusky County,05000US39143,0.120,0.297
2016,Sandusky County,05000US39143,0.121,0.330
2016,Scioto County,05000US39145,0.130,0.300
2015,Scioto County,05000US39145,0.124,0.288
2016,Seneca County,05000US39147,0.110,0.270
2015,Seneca County,05000US39147,0.113,0.275
2016,Shelby County,05000US39149,0.104,0.261
2015,Shelby County,05000US39149,0.111,0.278
2016,"Stark County, OH",05000US39151,0.116,0.258
2015,"Stark County, OH",05000US39151,0.119,0.266
2016,"Summit County, OH",05000US39153,0.113,0.240
2015,"Summit County, OH",05000US39153,0.100,0.232
2015,"Trumbull County, OH",05000US39155,0.114,0.314
2016,"Trumbull County, OH",05000US39155,0.123,0.294
2016,Tuscarawas County,05000US39157,0.116,0.329
2015,Tuscarawas County,05000US39157,0.093,0.316
2015,Union County,05000US39159,0.109,0.251
2016,Union County,05000US39159,0.088,0.272
2015,Van Wert County,05000US39161,0.130,0.303
2016,Van Wert County,05000US39161,0.114,0.334
2015,Vinton County,05000US39163,0.126,0.327
2016,Vinton County,05000US39163,0.128,0.304
2015,"Warren County, OH",05000US39165,0.093,0.204
2016,"Warren County, OH",05000US39165,0.090,0.237
2016,Washington County,05000US39167,0.124,0.339
2015,Washington County,05000US39167,0.121,0.303
2016,"Wayne County, OH",05000US39169,0.108,0.258
2015,"Wayne County, OH",05000US39169,0.104,0.235
2015,Williams County,05000US39171,0.134,0.246
2016,Williams County,05000US39171,0.118,0.300
2016,"Wood County, OH",05000US39173,0.093,0.233
2015,"Wood County, OH",05000US39173,0.109,0.225
2015,Wyandot County,05000US39175,0.121,0.296
2016,Wyandot County,05000US39175,0.107,0.295
2016,Adair County,05000US40001,0.161,0.383
2015,Adair County,05000US40001,0.144,0.340
2016,Alfalfa County,05000US40003,0.118,0.399
2015,Alfalfa County,05000US40003,0.138,0.384
2015,Atoka County,05000US40005,0.128,0.308
2016,Atoka County,05000US40005,0.133,0.298
2015,Beaver County,05000US40007,0.121,0.315
2016,Beaver County,05000US40007,0.112,0.311
2016,Beckham County,05000US40009,0.100,0.305
2015,Beckham County,05000US40009,0.101,0.337
2015,Blaine County,05000US40011,0.132,0.349
2016,Blaine County,05000US40011,0.122,0.357
2015,Bryan County,05000US40013,0.117,0.282
2016,Bryan County,05000US40013,0.118,0.319
2016,Caddo County,05000US40015,0.132,0.369
2015,Caddo County,05000US40015,0.115,0.373
2015,"Canadian County, OK",05000US40017,0.112,0.302
2016,"Canadian County, OK",05000US40017,0.094,0.294
2016,Carter County,05000US40019,0.120,0.319
2015,Carter County,05000US40019,0.128,0.334
2016,Cherokee County,05000US40021,0.136,0.279
2015,Cherokee County,05000US40021,0.122,0.268
2015,Choctaw County,05000US40023,0.153,0.337
2016,Choctaw County,05000US40023,0.154,0.348
2015,Cimarron County,05000US40025,0.126,0.351
2016,Cimarron County,05000US40025,0.140,0.347
2016,"Cleveland County, OK",05000US40027,0.091,0.254
2015,"Cleveland County, OK",05000US40027,0.094,0.228
2016,Coal County,05000US40029,0.145,0.357
2015,Coal County,05000US40029,0.133,0.331
2015,"Comanche County, OK",05000US40031,0.113,0.291
2016,"Comanche County, OK",05000US40031,0.106,0.304
2016,Cotton County,05000US40033,0.127,0.363
2015,Cotton County,05000US40033,0.139,0.389
2016,Craig County,05000US40035,0.137,0.315
2015,Craig County,05000US40035,0.135,0.320
2016,Creek County,05000US40037,0.125,0.353
2015,Creek County,05000US40037,0.123,0.341
2015,Custer County,05000US40039,0.109,0.285
2016,Custer County,05000US40039,0.102,0.295
2015,Delaware County,05000US40041,0.155,0.352
2016,Delaware County,05000US40041,0.155,0.333
2016,Dewey County,05000US40043,0.118,0.357
2015,Dewey County,05000US40043,0.136,0.314
2015,Ellis County,05000US40045,0.127,0.339
2016,Ellis County,05000US40045,0.122,0.372
2015,Garfield County,05000US40047,0.108,0.289
2016,Garfield County,05000US40047,0.107,0.326
2015,Garvin County,05000US40049,0.123,0.337
2016,Garvin County,05000US40049,0.124,0.346
2016,Grady County,05000US40051,0.108,0.293
2015,Grady County,05000US40051,0.109,0.314
2016,Grant County,05000US40053,0.110,0.411
2015,Grant County,05000US40053,0.130,0.384
2016,Greer County,05000US40055,0.110,0.328
2015,Greer County,05000US40055,0.117,0.365
2016,Harmon County,05000US40057,0.147,0.364
2015,Harmon County,05000US40057,0.135,0.357
2016,Harper County,05000US40059,0.117,0.356
2015,Harper County,05000US40059,0.119,0.350
2015,Haskell County,05000US40061,0.148,0.373
2016,Haskell County,05000US40061,0.138,0.382
2015,Hughes County,05000US40063,0.141,0.343
2016,Hughes County,05000US40063,0.140,0.349
2015,Jackson County,05000US40065,0.118,0.345
2016,Jackson County,05000US40065,0.114,0.336
2015,Jefferson County,05000US40067,0.133,0.337
2016,Jefferson County,05000US40067,0.139,0.335
2016,Johnston County,05000US40069,0.132,0.363
2015,Johnston County,05000US40069,0.128,0.357
2015,Kay County,05000US40071,0.134,0.308
2016,Kay County,05000US40071,0.124,0.302
2016,Kingfisher County,05000US40073,0.104,0.290
2015,Kingfisher County,05000US40073,0.113,0.288
2016,Kiowa County,05000US40075,0.145,0.331
2015,Kiowa County,05000US40075,0.146,0.338
2015,Latimer County,05000US40077,0.130,0.348
2016,Latimer County,05000US40077,0.131,0.340
2015,Le Flore County,05000US40079,0.139,0.352
2016,Le Flore County,05000US40079,0.131,0.327
2016,Lincoln County,05000US40081,0.121,0.387
2015,Lincoln County,05000US40081,0.130,0.407
2015,Logan County,05000US40083,0.136,0.290
2016,Logan County,05000US40083,0.104,0.297
2016,Love County,05000US40085,0.123,0.332
2015,Love County,05000US40085,0.123,0.334
2015,McClain County,05000US40087,0.114,0.273
2016,McClain County,05000US40087,0.101,0.278
2015,McCurtain County,05000US40089,0.124,0.362
2016,McCurtain County,05000US40089,0.140,0.374
2015,McIntosh County,05000US40091,0.153,0.362
2016,McIntosh County,05000US40091,0.152,0.382
2015,Major County,05000US40093,0.127,0.341
2016,Major County,05000US40093,0.110,0.324
2015,Marshall County,05000US40095,0.130,0.405
2016,Marshall County,05000US40095,0.142,0.382
2016,Mayes County,05000US40097,0.133,0.353
2015,Mayes County,05000US40097,0.147,0.361
2015,Murray County,05000US40099,0.133,0.344
2016,Murray County,05000US40099,0.126,0.334
2015,Muskogee County,05000US40101,0.135,0.314
2016,Muskogee County,05000US40101,0.136,0.311
2016,Noble County,05000US40103,0.115,0.322
2015,Noble County,05000US40103,0.120,0.302
2015,Nowata County,05000US40105,0.132,0.309
2016,Nowata County,05000US40105,0.134,0.298
2015,Okfuskee County,05000US40107,0.134,0.295
2016,Okfuskee County,05000US40107,0.150,0.278
2015,"Oklahoma County, OK",05000US40109,0.105,0.288
2016,"Oklahoma County, OK",05000US40109,0.106,0.288
2016,Okmulgee County,05000US40111,0.136,0.348
2015,Okmulgee County,05000US40111,0.133,0.362
2016,Osage County,05000US40113,0.131,0.314
2015,Osage County,05000US40113,0.128,0.315
2016,Ottawa County,05000US40115,0.143,0.344
2015,Ottawa County,05000US40115,0.142,0.361
2015,Pawnee County,05000US40117,0.142,0.356
2016,Pawnee County,05000US40117,0.125,0.361
2016,Payne County,05000US40119,0.085,0.263
2015,Payne County,05000US40119,0.075,0.261
2015,Pittsburg County,05000US40121,0.143,0.347
2016,Pittsburg County,05000US40121,0.128,0.363
2016,Pontotoc County,05000US40123,0.115,0.336
2015,Pontotoc County,05000US40123,0.105,0.326
2015,Pottawatomie County,05000US40125,0.133,0.318
2016,Pottawatomie County,05000US40125,0.117,0.299
2016,Pushmataha County,05000US40127,0.155,0.333
2015,Pushmataha County,05000US40127,0.161,0.321
2015,Roger Mills County,05000US40129,0.127,0.374
2016,Roger Mills County,05000US40129,0.115,0.373
2015,Rogers County,05000US40131,0.109,0.277
2016,Rogers County,05000US40131,0.105,0.300
2015,Seminole County,05000US40133,0.136,0.388
2016,Seminole County,05000US40133,0.143,0.387
2015,Sequoyah County,05000US40135,0.139,0.358
2016,Sequoyah County,05000US40135,0.139,0.341
2015,Stephens County,05000US40137,0.125,0.325
2016,Stephens County,05000US40137,0.119,0.354
2015,Texas County,05000US40139,0.092,0.288
2016,Texas County,05000US40139,0.107,0.291
2016,Tillman County,05000US40141,0.142,0.362
2015,Tillman County,05000US40141,0.126,0.334
2015,"Tulsa County, OK",05000US40143,0.103,0.276
2016,"Tulsa County, OK",05000US40143,0.104,0.287
2016,Wagoner County,05000US40145,0.107,0.313
2015,Wagoner County,05000US40145,0.142,0.297
2015,Washington County,05000US40147,0.131,0.293
2016,Washington County,05000US40147,0.120,0.287
2015,Washita County,05000US40149,0.118,0.330
2016,Washita County,05000US40149,0.109,0.338
2016,Woods County,05000US40151,0.096,0.367
2015,Woods County,05000US40151,0.107,0.324
2015,Woodward County,05000US40153,0.108,0.296
2016,Woodward County,05000US40153,0.100,0.290
2015,Baker County,05000US41001,0.099,0.206
2016,Baker County,05000US41001,0.116,0.233
2016,Benton County,05000US41003,0.080,0.132
2015,Benton County,05000US41003,0.062,0.153
2015,"Clackamas County, OR",05000US41005,0.087,0.149
